epoch,loss,val_loss
875,1.31173196125,0.991786520481
876,1.30448753309,0.980504472256
877,1.30576760483,0.967170851231
878,1.32832637119,0.97944798708
879,1.30216006374,0.979312551022
880,1.30702421665,0.999344236851
881,1.32314118099,0.972126715183
882,1.30906701183,0.986416532993
883,1.31041750431,0.983191251755
884,1.30255953503,1.0096237731
885,1.29414276505,0.977257423401
886,1.30522468662,0.973868744373
887,1.28996152592,0.972151386738
888,1.28425112438,0.990947287083
889,1.29334531641,0.98393553257
890,1.2909858942,0.996205730438
891,1.30323375797,1.00783681631
892,1.28313473225,1.00263878345
893,1.30852135468,0.975334546566
894,1.3053947897,1.04502010822
895,1.31067977524,0.987424600124
896,1.30667811871,1.01448589087
897,1.31494759655,1.01936589956
898,1.29945781708,0.991885640621
899,1.30057035542,0.992012729645
900,1.30307009602,1.01158792257
901,1.27815290594,0.98423781395
902,1.28804230785,0.97949539423
903,1.29607541752,0.972976834774
904,1.31341253328,0.949766480923
905,1.29248819351,0.97972423315
906,1.27238521671,0.973734307289
907,1.30314810467,1.01619488716
908,1.2939368248,0.985143339634
909,1.30054671955,1.01470981598
910,1.26821868801,0.984184453487
911,1.29361861706,1.02683787346
912,1.30913650894,0.997701132298
913,1.2899223299,1.00362700939
914,1.29228350163,0.990554666519
915,1.284705369,1.00944997549
916,1.27710043049,0.983810949326
917,1.3016275382,1.00024289846
918,1.27832868862,0.986132326126
919,1.29774123287,1.00049491644
920,1.26531637096,0.9738621521
921,1.27432830811,0.99663005352
922,1.28796269608,0.986633169651
923,1.28831792688,0.960388410091
924,1.2689832015,1.01554291725
925,1.27416312647,0.98983397007
926,1.27568767786,1.03439788818
927,1.29627394581,1.02515041351
928,1.28122808981,1.00159878016
929,1.27402304983,1.02441754341
930,1.2795136385,0.962061083317
931,1.29162591839,1.00065952539
932,1.28345911884,0.982674424648
933,1.25772000504,0.996325414181
934,1.26453257275,0.982414782047
935,1.26225675964,1.00261287689
936,1.25015547085,1.0178834343
937,1.26724533176,0.995710124969
938,1.27769893646,0.98644544363
939,1.29453633213,0.999989850521
940,1.24816982555,1.01333686829
941,1.26725748968,0.99924639225
942,1.2683320055,1.02629326344
943,1.29968603802,1.00205026865
944,1.25773320055,1.00229341507
945,1.26424075365,1.00512600183
946,1.29130963612,0.986277742386
947,1.26833791065,0.995731620789
948,1.27761641216,1.01531646729
949,1.26394073772,1.03338281155
950,1.27703873444,0.996440939903
951,1.25246987391,1.01476088047
952,1.25655090618,1.01352947474
953,1.28781289673,1.0085773468
954,1.26364235973,0.989857120514
955,1.25169974422,0.997114486694
956,1.28168135738,0.99729524374
957,1.25720336771,1.00303506613
958,1.2480613265,1.00255368948
959,1.26655595303,0.990783462524
960,1.24021309566,0.990403497219
961,1.26934789181,1.01042286158
962,1.26490058756,0.987224390507
963,1.24265728283,1.01094577551
964,1.24871534967,1.0434020257
965,1.24599254656,1.00871875525
966,1.25214504004,0.987646617889
967,1.23219591045,1.03654982567
968,1.25513179493,1.03602440119
969,1.23604173803,1.01791235209
970,1.23497906876,1.01785045385
971,1.24355202961,1.01415967941
972,1.24494480419,1.0033114028
973,1.26599513912,0.996176214218
974,1.24189820766,1.03817184925
975,1.24916450977,1.00081777334
976,1.25701269054,1.01585933447
977,1.23642605305,1.01971618414
978,1.25115819788,1.02287713766
979,1.25845850468,1.01523338079
980,1.24240406036,1.03248489618
981,1.23459618473,1.00986281395
982,1.23159341812,1.00308074951
983,1.24715912485,1.03096519709
984,1.24923550701,0.97846609354
985,1.23814274693,1.01619449854
986,1.23207846546,0.998995912075
987,1.22999953604,0.993427352905
988,1.24111344433,0.997539708614
989,1.24001232147,0.977037241459
990,1.21005964947,1.02759284735
991,1.2422854147,1.02319749355
992,1.22956537533,0.992883341312
993,1.24219861841,1.03812055826
994,1.23748616123,1.04008020163
995,1.23083630657,1.01593459129
996,1.23228993988,1.0278882575
997,1.26286889935,1.01218660116
998,1.2112751174,1.03077169895
999,1.21959739065,1.02407500267
1000,1.22989313459,1.03752509832
1001,1.2491487093,1.0211213088
1002,1.22729270649,1.00908746958
1003,1.23223489904,1.02576311588
1004,1.2298267622,1.00325714111
1005,1.24526832342,1.01567620277
1006,1.22270923138,1.01598609686
1007,1.21847783804,1.03277321339
1008,1.24863355112,1.01600663185
1009,1.21892133808,1.0214964509
1010,1.22880591536,1.00849514246
1011,1.20053422785,1.00983536243
1012,1.23846965313,0.995391111374
1013,1.22791832113,1.01879742146
1014,1.20692941952,0.983120756149
1015,1.21304282236,1.00280067444
1016,1.22166977787,1.00930752754
1017,1.20504752493,1.01846124411
1018,1.22228921986,1.03181314468
1019,1.23895338917,1.0135193634
1020,1.21584191275,1.00709759235
1021,1.21781720209,1.0307989502
1022,1.20399881268,1.00044620752
1023,1.22778327799,1.0232338953
1024,1.25263866663,1.04457629204
1025,1.23039404011,0.997106752396
1026,1.21185680914,1.02512567759
1027,1.23286856556,1.01205788612
1028,1.23161947918,1.05100579977
1029,1.22179495764,1.06787566185
1030,1.20863203192,1.0228573966
1031,1.23614008474,1.0196846962
1032,1.2113597002,1.03699014664
1033,1.19970214319,1.01596992254
1034,1.21907049799,0.995997977257
1035,1.18860507298,1.02797562122
1036,1.22638549042,1.05447189093
1037,1.2219717927,1.009503057
1038,1.20682018661,1.04342948437
1039,1.20566636753,1.03899412155
1040,1.21399241114,1.03698184967
1041,1.21265499878,1.03316986322
1042,1.21943412924,1.02932126045
1043,1.20832021236,1.01685600281
1044,1.21180044413,1.01592041016
1045,1.20618443155,1.03401140213
1046,1.18714294815,1.05539447546
1047,1.20555607891,1.03898259878
1048,1.19657773829,0.98627109766
1049,1.20702789545,1.00469841003
1050,1.21140852737,1.03248766184
1051,1.21296330023,1.02824775457
1052,1.20501275015,1.04162361145
1053,1.20347331524,1.03251343727
1054,1.1823128891,1.0088055706
1055,1.20342963648,1.07287988424
1056,1.18624797964,1.03834127188
1057,1.20005579281,1.05361863852
1058,1.21443767548,1.0425732398
1059,1.19345410538,1.03513117313
1060,1.18649937296,1.0235642004
1061,1.1893463769,1.00006689548
1062,1.1889406333,1.02758051872
1063,1.18232485151,1.01730042934
1064,1.19116791916,1.013469069
1065,1.19801424456,1.06251153946
1066,1.19034401226,1.04340759516
1067,1.19560489798,1.04917689323
1068,1.18895756674,1.02016992807
1069,1.18333673573,0.993309826851
1070,1.19439767456,1.04819543839
1071,1.16839791632,1.0453217268
1072,1.20880749607,1.05294528008
1073,1.200880198,1.03283938408
1074,1.19855623674,1.02301392555
1075,1.17902195263,1.00825801373
1076,1.20175119638,1.06682505608
1077,1.20464077377,1.01668844223
1078,1.19271249437,1.01631908655
1079,1.17008570337,1.03086308479
1080,1.17393484116,1.07021591425
1081,1.19674897766,1.02901893139
1082,1.17688281012,1.04188417196
1083,1.17001464844,1.02843976021
1084,1.17393973064,1.03321155071
1085,1.16528582811,1.04426253319
1086,1.16855398798,1.04721185923
1087,1.17594057178,1.02907477379
1088,1.18213148975,1.02797390938
1089,1.18875273275,1.06097244501
1090,1.19331512308,1.02501690865
1091,1.17073478651,1.06360578299
1092,1.17290296316,1.03572516918
1093,1.16039686108,1.03838469505
1094,1.17485559893,1.03719534874
1095,1.19220459986,1.0243027091
1096,1.19625110388,1.03734053612
1097,1.17868201208,1.02432513952
1098,1.17937258768,1.03813358068
1099,1.1819646678,1.02304686546
1100,1.17075643206,1.02090223789
1101,1.18434081554,1.04264160395
1102,1.17458938837,1.00237459183
1103,1.15542523146,1.04718879461
1104,1.19326061916,1.02106794357
1105,1.1814028554,1.04768176794
1106,1.16916026354,1.04211935997
1107,1.15580374956,1.05226364374
1108,1.16929169464,1.05154081345
1109,1.18924349308,1.03784529686
1110,1.15800159597,1.06256971836
1111,1.17744799566,1.0502490592
1112,1.17859625101,1.03289803505
1113,1.184866745,1.04325758219
1114,1.16830840254,1.05811799049
1115,1.1889765029,1.04344425678
1116,1.18016547012,1.06114556313
1117,1.18757217121,1.04802903891
1118,1.15664251852,1.04277069092
1119,1.14633953857,1.03926807165
1120,1.16339569473,1.03821396351
1121,1.15685774088,1.03960239887
1122,1.15763941145,1.05657743692
1123,1.16257296276,1.05194355965
1124,1.17089588642,1.05549684286
1125,1.15702323961,1.03016151428
1126,1.15859681749,1.03030258179
1127,1.1701216588,1.04889566422
1128,1.1648913269,1.03860315084
1129,1.15606580496,1.04183554649
1130,1.17482154989,1.04592054129
1131,1.14590564966,1.03261457682
1132,1.1498200326,1.05719219446
1133,1.16724286938,1.06044570684
1134,1.15789273024,1.0426725626
1135,1.16346751165,1.06201702356
1136,1.15613832617,1.05362413168
1137,1.14594448853,1.03736327171
1138,1.14999780369,1.04252923012
1139,1.15965350819,1.05762413979
1140,1.15358238316,1.05294170618
1141,1.15796785736,1.04943175793
1142,1.1418525672,1.04446382284
1143,1.17130697584,1.05105943441
1144,1.15592358923,1.03800687551
1145,1.14614547014,1.0670374465
1146,1.15926411438,1.02854454041
1147,1.14281097269,1.04797118187
1148,1.1515186162,1.01525124073
1149,1.1398749342,1.04107851267
1150,1.15511373281,1.07863108635
1151,1.14304952717,1.04329942465
1152,1.1705760498,1.04332105875
1153,1.14232698059,1.04240541458
1154,1.13700197887,1.04158958435
1155,1.13266249037,1.05547287941
1156,1.14535658884,1.06324942589
1157,1.15295206165,1.05555572033
1158,1.15376688528,1.08098135233
1159,1.1592914567,1.05917054176
1160,1.14410379934,1.03954529285
1161,1.15857229471,1.08297157526
1162,1.14365417862,1.06393273354
1163,1.15454319239,1.04429948807
1164,1.15418204355,1.04829351664
1165,1.14699941874,1.04813549042
1166,1.13935895014,1.07319671392
1167,1.14070499945,1.05719026327
1168,1.12711623478,1.0444593215
1169,1.16578052664,1.06614715576
1170,1.13648712635,1.05175911188
1171,1.1378291831,1.06027888298
1172,1.14754006147,1.0620345974
1173,1.13465076208,1.08532798529
1174,1.14477597046,1.07209541321
1175,1.15660379791,1.05403930902
1176,1.1231679039,1.06034655571
1177,1.13164029598,1.05632204056
1178,1.14656038427,1.07594814777
1179,1.13655730391,1.06303076267
1180,1.14210259342,1.07248959064
1181,1.14439793777,1.07299965382
1182,1.14802848053,1.06863578558
1183,1.13866935968,1.04498708725
1184,1.13104047632,1.04090416908
1185,1.13053217459,1.0557937789
1186,1.13796959019,1.03973742485
1187,1.15716829729,1.06884013176
1188,1.12742042303,1.07051002264
1189,1.11768251324,1.06959680796
1190,1.14098213863,1.04043763161
1191,1.1203751092,1.07232553959
1192,1.11972232962,1.05158912897
1193,1.12057571793,1.07216691732
1194,1.13260526752,1.04013903141
1195,1.12125381708,1.06296135902
1196,1.12851087713,1.06005771399
1197,1.14113061666,1.05642576218
1198,1.12423798656,1.07019248962
1199,1.13893076849,1.06018134594
1200,1.12546548748,1.06562884331
1201,1.11303315878,1.06781200647
1202,1.13590329361,1.06197185755
1203,1.12772354937,1.04695663452
1204,1.12936032391,1.07939109802
1205,1.12119244766,1.06389718771
1206,1.11580544138,1.07743324518
1207,1.13482987165,1.06126264334
1208,1.10909018087,1.06308687449
1209,1.12273598957,1.07032074213
1210,1.13845077276,1.08088485479
1211,1.12647015667,1.08900383949
1212,1.12848933792,1.07881447315
1213,1.13820525885,1.08426239014
1214,1.10701068115,1.08864726067
1215,1.13762125921,1.07047018051
1216,1.12470612431,1.06626127005
1217,1.10572842169,1.06248649359
1218,1.11572357416,1.06278796196
1219,1.12803905869,1.06939545631
1220,1.12589972687,1.05406009912
1221,1.12138420057,1.07587459564
1222,1.11030081701,1.06155384302
1223,1.10856403732,1.12070865631
1224,1.12015243769,1.05912010431
1225,1.11248163509,1.06970884323
1226,1.11537214136,1.06816364288
1227,1.11995429468,1.07182825089
1228,1.11647967291,1.05871103525
1229,1.11725521994,1.06877001047
1230,1.1169446311,1.06727487803
1231,1.12644995499,1.07673915625
1232,1.11322825718,1.06770978928
1233,1.10745381021,1.09972877026
1234,1.11912520647,1.0800991869
1235,1.10814747906,1.10350528955
1236,1.10428006029,1.07095040798
1237,1.10792363262,1.07442648411
1238,1.11572548532,1.1038932395
1239,1.1104338088,1.07489916086
1240,1.10957825327,1.07947845459
1241,1.11269799185,1.06767782211
1242,1.10864477634,1.06105983734
1243,1.10365278864,1.06909017324
1244,1.11837137747,1.06175461054
1245,1.11229292154,1.08996585608
1246,1.10738028479,1.07496736765
1247,1.09590614557,1.10094858646
1248,1.10209445333,1.07024559021
1249,1.11370747519,1.06984288216
1250,1.10696263504,1.07161922216
1251,1.10578987503,1.07547912359
1252,1.10083167744,1.08662515163
1253,1.10008434916,1.08539911509
1254,1.11319427729,1.08750347376
1255,1.12221519518,1.08199249506
1256,1.09622556162,1.0812224555
1257,1.10225781918,1.08310493231
1258,1.09712833166,1.07994487524
1259,1.10675192499,1.09464051723
1260,1.09453312635,1.09473140478
1261,1.09394364405,1.07097021341
1262,1.09119463396,1.07700715542
1263,1.10586279678,1.07488887548
1264,1.10792041159,1.062099967
1265,1.12143958902,1.0708794117
1266,1.0915055275,1.06915495872
1267,1.10055765533,1.06708434105
1268,1.10237766647,1.065282197
1269,1.09753915548,1.09698777676
1270,1.09148605299,1.0833526063
1271,1.09948168993,1.08579156399
1272,1.10606706333,1.09245256424
1273,1.10042636251,1.09794954062
1274,1.09172126102,1.12884053946
1275,1.09191544485,1.08418758631
1276,1.09953653955,1.10397180319
1277,1.09647887802,1.09771453619
1278,1.09805271912,1.11572244883
1279,1.08041505718,1.06875097513
1280,1.11320930719,1.10335824728
1281,1.10400589752,1.12033349037
1282,1.09823378611,1.09236457825
1283,1.11240573359,1.0920620966
1284,1.08409860849,1.09706331491
1285,1.09583648634,1.11193746328
1286,1.09191015863,1.11122692347
1287,1.09541543531,1.08854756355
1288,1.08540196276,1.10966109276
1289,1.07535993147,1.09966070175
1290,1.10707978964,1.09009611368
1291,1.07915271711,1.09598766327
1292,1.0843487587,1.09428033829
1293,1.09265811539,1.09379791021
1294,1.10069848537,1.07207130194
1295,1.09845476007,1.11740241051
1296,1.10759904432,1.07039410591
1297,1.08956855869,1.10615211725
1298,1.06683835077,1.11007042885
1299,1.09167175817,1.08403167486
1300,1.0826906662,1.07028000355
1301,1.0739372015,1.09138077021
1302,1.075293612,1.10015794992
1303,1.09036396313,1.08355359554
1304,1.08607022715,1.09221641779
1305,1.10637082195,1.10156090736
1306,1.09341198206,1.07831154823
1307,1.09487056017,1.09346128225
1308,1.09447815943,1.12018213511
1309,1.07136339188,1.09110000849
1310,1.09441222906,1.09738280296
1311,1.07190563917,1.10315555334
1312,1.09814702559,1.08747995377
1313,1.08933101273,1.10535039663
1314,1.09371684504,1.10253965616
1315,1.08287643957,1.11691553116
1316,1.08512047577,1.11090523005
1317,1.09467908716,1.09178774834
1318,1.08980903864,1.10835375786
1319,1.0760428853,1.1083882308
1320,1.08091437149,1.1094637084
1321,1.086529984,1.10281705618
1322,1.06961643362,1.10259668827
1323,1.08628086615,1.0736783886
1324,1.0856790452,1.09613008738
1325,1.08083362484,1.09027412176
1326,1.06812885523,1.0917949152
1327,1.0888671174,1.10512582779
1328,1.08505498743,1.11405627966
1329,1.07976291895,1.09230653524
1330,1.0858441987,1.11651500702
1331,1.09079413748,1.08372047901
1332,1.09842270279,1.12772848368
1333,1.08261218119,1.09145348072
1334,1.07215188313,1.09875101328
1335,1.07506343365,1.11372121572
1336,1.05815525103,1.10396713018
1337,1.07283189535,1.11237682581
1338,1.05670424604,1.0964560914
1339,1.07123609161,1.13136216164
1340,1.08212852001,1.096231668
1341,1.07368378687,1.12312337637
1342,1.07672712708,1.09520029306
1343,1.0610359664,1.10562934875
1344,1.06872883463,1.11593885899
1345,1.09124556208,1.08829038858
1346,1.07571800375,1.07952888012
1347,1.07545675898,1.11161419868
1348,1.07376604319,1.10090633869
1349,1.06413598347,1.09643321037
1350,1.07196029139,1.09819767952
1351,1.0709050889,1.1138970232
1352,1.06969156027,1.11157417536
1353,1.06187072897,1.12163478613
1354,1.07478933859,1.09848127365
1355,1.07803194332,1.09537575245
1356,1.07087621355,1.09968215466
1357,1.05779628897,1.09228788137
1358,1.04355997229,1.11785148382
1359,1.07018554163,1.12149727106
1360,1.06981082869,1.10704187155
1361,1.08021995163,1.09821665764
1362,1.06447215176,1.10444437504
1363,1.06989280176,1.09695520163
1364,1.0608468852,1.10439628839
1365,1.05676067829,1.1126570344
1366,1.05796287918,1.1119972086
1367,1.05807203531,1.11651069641
1368,1.06795641708,1.08932620764
1369,1.0759462347,1.11289565086
1370,1.0706663847,1.14774392605
1371,1.05592681932,1.09468967438
1372,1.06224043036,1.10820916176
1373,1.05163785028,1.11799071312
1374,1.05359217119,1.11062334299
1375,1.07087485743,1.13154569864
1376,1.07351651382,1.13426831245
1377,1.05840482092,1.11950378656
1378,1.0594818306,1.11362484932
1379,1.05355069494,1.09743041515
1380,1.05598865747,1.10708283901
1381,1.07359550238,1.12532333851
1382,1.05383846998,1.12038473368
1383,1.0592696929,1.1131100297
1384,1.06756313992,1.13187916756
1385,1.0649429636,1.11537025928
1386,1.05249750137,1.11032966375
1387,1.04813310337,1.12941231012
1388,1.05500314713,1.14626590252
1389,1.07155903625,1.10203380823
1390,1.05488737726,1.11141882181
1391,1.04801982212,1.1153975153
1392,1.06640003157,1.1264053154
1393,1.05549885416,1.10323432684
1394,1.05890042496,1.1191622901
1395,1.0504182024,1.10069830894
1396,1.05583099747,1.13397233725
1397,1.05948683786,1.10457036972
1398,1.06624012136,1.11913704157
1399,1.08156347704,1.11469301462
1400,1.06136391973,1.12450860023
1401,1.05183538055,1.0933943224
1402,1.0388130827,1.10784490824
1403,1.0695844574,1.1166351223
1404,1.04909590149,1.10470739365
1405,1.04948481607,1.12713152885
1406,1.05143614197,1.11896410942
1407,1.04518550539,1.10869353771
1408,1.04740701294,1.10782387733
1409,1.04838316631,1.12640193701
1410,1.0691171236,1.09589984894
1411,1.06196433258,1.126163311
1412,1.04861389923,1.11756023169
1413,1.04935315847,1.11228545189
1414,1.05505626249,1.14456296921
1415,1.06811159277,1.111549263
1416,1.07073464346,1.12318538427
1417,1.05814093637,1.12054807663
1418,1.04469371271,1.1266248107
1419,1.05317301989,1.12095519543
1420,1.04136429214,1.10786503077
1421,1.06078494501,1.08349920511
1422,1.01597880173,1.09299915075
1423,1.04842485762,1.1083663702
1424,1.03170881891,1.11523109674
1425,1.05238097763,1.10484170437
1426,1.05767416143,1.0984274888
1427,1.05814890528,1.1019944787
1428,1.03526322126,1.08930626154
1429,1.06592974043,1.13470670938
1430,1.05513991404,1.11292582035
1431,1.05679395437,1.11153004169
1432,1.05093291235,1.10340709448
1433,1.04203070974,1.10963292122
1434,1.04786359406,1.11261590719
1435,1.05090056467,1.10653291464
1436,1.04123947763,1.08896505594
1437,1.03800568914,1.11572887182
1438,1.03978485012,1.12227029324
1439,1.03768694925,1.1218787384
1440,1.04498041201,1.11805674553
1441,1.05753161526,1.13825027943
1442,1.05347984838,1.13528482676
1443,1.05761498594,1.13344921112
1444,1.02136758757,1.12268907309
1445,1.03505163431,1.10483914852
1446,1.04593687201,1.13594674826
1447,1.04944076443,1.09624477148
1448,1.03731454325,1.12833732605
1449,1.02244876814,1.13038446903
1450,1.05472608089,1.13650562763
1451,1.0342426424,1.13089696884
1452,1.0606335187,1.13370508194
1453,1.04948495626,1.13438472509
1454,1.03193434763,1.12775927544
1455,1.04096709681,1.10682300806
1456,1.03459277868,1.13477828741
1457,1.04484785604,1.14258198738
1458,1.04257506084,1.14348096371
1459,1.04514690399,1.14324839592
1460,1.03722556162,1.12779815674
1461,1.0362906003,1.12786791086
1462,1.06531660223,1.10589094162
1463,1.03445596457,1.13884418726
1464,1.02290344524,1.11287811518
1465,1.03500645304,1.12611255407
1466,1.04490186834,1.14256435394
1467,1.0349960885,1.14020276546
1468,1.03648029089,1.11659852028
1469,1.02062003946,1.11921066523
1470,1.03395390368,1.14437378168
1471,1.03234203672,1.14576115608
1472,1.03392553186,1.13574666023
1473,1.02853738928,1.13466175318
1474,1.03330262423,1.13311720848
1475,1.0415163722,1.10825376749
1476,1.04203727961,1.15079412222
1477,1.00910101175,1.13523360968
1478,1.05163659048,1.15710523367
1479,1.04312654638,1.14682595968
1480,1.0268621459,1.16454717398
1481,1.03872080278,1.1426046586
1482,1.03997122097,1.13063154459
1483,1.04407105112,1.12218082666
1484,1.04219021225,1.14670807362
1485,1.03789471674,1.12435972691
1486,1.02464518309,1.13719221592
1487,1.05287163401,1.10884527445
1488,1.03902146912,1.12307596445
1489,1.02191080618,1.14730523586
1490,1.02888495493,1.14979729176
1491,1.03494846106,1.12427349329
1492,1.0369394455,1.14293512106
1493,1.02395345831,1.12124200583
1494,1.03739056158,1.14833319664
1495,1.04403322363,1.12222546577
1496,1.02489264679,1.1173192215
1497,1.05436987162,1.13098619223
1498,1.02303163052,1.12620208263
1499,1.03951710129,1.12237443686
1500,1.027287076,1.12638572693
1501,1.03166308832,1.13370535851
1502,1.01934904718,1.11820442677
1503,1.03502187967,1.11783134699
1504,1.00824221563,1.12680520535
1505,1.03020585918,1.11729213476
1506,1.03162895823,1.14525239944
1507,1.02623877096,1.13761251926
1508,1.01320823193,1.12245971441
1509,1.0448965745,1.1278041935
1510,1.02647179174,1.11506578922
1511,1.02990142679,1.13697262287
1512,1.02028764582,1.14959819794
1513,1.02699788904,1.10767408371
1514,1.02931256008,1.14500503302
1515,1.02595298243,1.16404336691
1516,1.03220147467,1.14359355927
1517,1.01634472036,1.14145987988
1518,1.02377421093,1.12278788567
1519,1.00652141523,1.1368219471
1520,1.02006788778,1.13910914421
1521,1.0188204155,1.11591293573
1522,1.01793502665,1.11627485514
1523,1.01588267756,1.10047744989
1524,1.0076941905,1.10910042763
1525,1.01719105673,1.10963783026
1526,1.01075241709,1.12282228708
1527,1.01604945707,1.11586354256
1528,1.02749272013,1.13119052887
1529,1.02853365946,1.15559024334
1530,1.01870130301,1.16560286045
1531,1.02217997503,1.12122829676
1532,1.0083096962,1.1210218215
1533,1.02305680847,1.10961969614
1534,1.01609586382,1.13635167122
1535,1.00888357592,1.13891216278
1536,1.00317461252,1.14086283684
1537,1.0234089303,1.14977409601
1538,1.02876874495,1.14692189932
1539,1.00832321548,1.14502495766
1540,1.00778332472,1.16282814503
1541,1.02179353857,1.12816124201
1542,1.02325364685,1.14559221029
1543,1.02593885946,1.11560994148
1544,1.03422409964,1.17017626047
1545,1.03376819468,1.14118263483
1546,1.01505651569,1.11963084698
1547,1.00544499493,1.13851210117
1548,1.0223212142,1.1405137682
1549,1.01276111078,1.14485996246
1550,1.01457572412,1.15819061756
1551,1.01835215759,1.13753596306
1552,1.02567725468,1.16156843185
1553,1.00450413275,1.16323429585
1554,1.02719197226,1.14435720205
1555,1.01816146708,1.16998483419
1556,1.02236689663,1.14686731339
1557,1.0074978652,1.16547796488
1558,1.01642957163,1.1498155427
1559,1.03105187654,1.15863088608
1560,1.01528406096,1.15263860464
1561,1.00434328175,1.11538887024
1562,1.02228019571,1.15999414206
1563,1.00816919851,1.16069080591
1564,1.00574540758,1.14070923328
1565,1.02596196318,1.14418996811
1566,1.00618279266,1.1469416976
1567,1.00046622324,1.17462755203
1568,1.01396923971,1.16614507437
1569,1.0217807374,1.17977154255
1570,1.01897780085,1.14276186228
1571,1.0145746932,1.16348384857
1572,0.998113122463,1.14780080795
1573,1.00238214016,1.1511108017
1574,1.01747368193,1.15252716541
1575,1.01228261185,1.140917418
1576,1.01437344885,1.16636390209
1577,1.0178795886,1.15802076101
1578,1.00130626011,1.15834497213
1579,1.00324905777,1.15061429977
1580,1.0029683404,1.16715538979
1581,1.01296579981,1.17610134602
1582,1.00885485458,1.15337859631
1583,1.0137195549,1.16214661121
1584,1.01494807673,1.14492590904
1585,1.01625960398,1.13504137993
1586,1.00332371283,1.15994537592
1587,1.0059266572,1.13763114452
1588,1.00975212622,1.1596784997
1589,1.02138048172,1.14264634848
1590,1.00712429094,1.15244184732
1591,1.01295918512,1.16507919788
1592,1.00408702993,1.15969259739
1593,1.01059620571,1.17161377907
1594,1.00921867657,1.18442692041
1595,1.00900421524,1.17833908319
1596,1.00918261957,1.18187892914
1597,1.01380922747,1.15900066614
1598,1.00934409809,1.1471446228
1599,1.00069339657,1.1669108963
1600,1.01136981201,1.13342004299
1601,0.997681777954,1.13323190451
1602,0.99962136364,1.13805642605
1603,1.01561248016,1.15056718588
1604,1.00981395388,1.16467786789
1605,0.994593434811,1.14466677666
1606,1.00045959473,1.15760210514
1607,1.01262005472,1.1570609045
1608,0.989822209835,1.14846170187
1609,0.99685463047,1.16922971964
1610,1.00396863317,1.14911132813
1611,0.996563803196,1.16520019531
1612,0.998154584408,1.1559565568
1613,1.01075429535,1.16736011744
1614,1.01486011505,1.1642048645
1615,0.993735927582,1.13909044504
1616,1.00824972582,1.15049700737
1617,1.00585459471,1.15894984245
1618,1.00036969614,1.18066812992
1619,0.999398618221,1.15333414316
1620,1.00278152227,1.15281141281
1621,1.02040627623,1.14457454443
1622,1.01035484171,1.14012371063
1623,0.993386198521,1.1583128953
1624,0.989109345913,1.15620775461
1625,1.00467731905,1.13984306812
1626,0.99461209631,1.12923781395
1627,1.00107498312,1.13723443747
1628,1.0065640769,1.15161882877
1629,1.00368825912,1.15547043324
1630,0.997003623962,1.1508989048
1631,1.0021401701,1.16391721487
1632,0.995170569897,1.15923353672
1633,1.00127773046,1.1882877183
1634,1.00420557165,1.17120585442
1635,0.990817256451,1.1421069622
1636,1.01070208359,1.14502637625
1637,0.999507823944,1.1866565299
1638,0.997841075897,1.1604820776
1639,1.01143050718,1.16069849253
1640,0.99261150074,1.1355428791
1641,0.992520614624,1.1348735261
1642,0.99564964056,1.16598103046
1643,1.00098341131,1.17343666077
1644,1.01459466696,1.17278676748
1645,1.00448525238,1.19179549694
1646,0.999295181274,1.16326042175
1647,0.994311842918,1.1448426199
1648,0.996257506847,1.14813644409
1649,0.986444982052,1.14506455421
1650,0.999983980656,1.1518474102
1651,0.998970975399,1.15811613083
1652,1.01214046526,1.15185586691
1653,1.00003810263,1.18652033091
1654,0.981521794796,1.15989477396
1655,0.993727963924,1.16417583942
1656,1.01459792089,1.1661089325
1657,0.985677921772,1.18611973286
1658,1.00445656729,1.17178672552
1659,0.977400624752,1.19591003418
1660,0.992400364876,1.16503940344
1661,0.995920573711,1.17814258337
1662,0.981455162525,1.18831409454
1663,0.999022440434,1.15697426081
1664,0.992038462639,1.17131902933
1665,0.990658486843,1.17669822216
1666,0.991743254185,1.16528083563
1667,0.994110042572,1.17339552402
1668,1.0039089613,1.19335214615
1669,1.00278727722,1.18573036432
1670,0.988134979248,1.1556519866
1671,0.979714246273,1.18107537985
1672,0.990001655579,1.18249393225
1673,0.9937030406,1.1896711731
1674,0.997877687931,1.18760036945
1675,0.998987157345,1.19403163433
1676,0.993955845356,1.18246006012
1677,0.989171489239,1.16305410147
1678,0.975070208549,1.15697349787
1679,0.998213377476,1.15263355255
1680,0.966510894775,1.16570888758
1681,1.00736213923,1.17404016733
1682,1.00611150074,1.16372638464
1683,0.987142909527,1.15021254063
1684,1.00033978653,1.16304331064
1685,0.988190718651,1.1769680953
1686,1.00169789028,1.17321991205
1687,0.988082559109,1.18747592688
1688,1.00210621977,1.17918958902
1689,0.987740959167,1.1802433753
1690,0.991284275532,1.18549597263
1691,0.994418782711,1.18693819284
1692,0.987929635525,1.15600449085
1693,0.992510219574,1.17091547012
1694,0.983665671825,1.17387693167
1695,0.981682164192,1.14853057623
1696,1.00200124121,1.19275611401
1697,0.991635561466,1.15780296087
1698,0.98516060257,1.16495332479
1699,0.98185092926,1.1867233634
1700,0.974160180092,1.15997688532
1701,0.989782387257,1.17167072773
1702,0.988139000893,1.17555152416
1703,0.992337888241,1.18431680679
1704,0.983673452854,1.16452720404
1705,0.970565061092,1.17790424109
